1 0.15 5000.0 0.39
1 0.15 5000.0 0.88
1 0.14 5000.0 0.6
2 0.1 0.0 0.88
1 0.14 5000.0 0.6
1 0.13 5000.0 0.45
1 0.16 5000.0 0.89
10 0.1 45000.0 0.09
10 0.13 5000.0 0.56
10 0.12 5000.0 0.57
10 0.18 15000.0 0.13
10 0.3 25000.0 0.94
10 0.12 0.0 0.51
10 0.75 20000.0 0.19
10 0.67 30000.0 0.21
10 0.21 5000.0 0.5
10 0.13 10000.0 0.71
10 0.11 0.0 0.31
10 0.16 30000.0 0.33
10 0.26 55000.0 0.63
10 0.26 15000.0 0.4
10 0.29 15000.0 0.47
10 0.1 0.0 0.42
10 0.12 0.0 0.64
10 0.16 10000.0 0.93
10 0.47 35000.0 0.85
10 0.1 25000.0 0.19
10 0.54 35000.0 0.35
10 0.12 65000.0 0.11
10 0.34 15000.0 0.39
10 0.14 10000.0 0.1
10 0.62 30000.0 0.6
10 0.11 5000.0 0.91
10 0.23 10000.0 0.55
10 0.11 10000.0 0.09
10 0.14 10000.0 0.5
10 0.14 10000.0 0.04
1
65000
