1 0.15 5000.0 0.35
1 0.15 5000.0 0.6
1 0.14 5000.0 0.81
2 0.1 0.0 0.25
1 0.14 5000.0 0.26
1 0.13 5000.0 0.77
1 0.16 5000.0 0.26
10 0.1 45000.0 0.93
10 0.13 5000.0 0.74
10 0.12 5000.0 0.11
10 0.18 15000.0 0.18
10 0.3 25000.0 0.97
10 0.12 0.0 0.03
10 0.75 20000.0 0.2
10 0.67 30000.0 0.41
10 0.21 5000.0 0.95
10 0.13 10000.0 0.22
10 0.11 0.0 0.3
10 0.16 30000.0 0.74
10 0.26 55000.0 0.92
10 0.26 15000.0 0.55
10 0.29 15000.0 0.07
10 0.1 0.0 0.42
10 0.12 0.0 0.65
10 0.16 10000.0 0.47
10 0.47 35000.0 0.67
10 0.1 25000.0 0.91
10 0.54 35000.0 0.44
10 0.12 65000.0 0.27
10 0.34 15000.0 0.04
10 0.14 10000.0 0.44
10 0.62 30000.0 0.28
10 0.11 5000.0 0.97
10 0.23 10000.0 0.55
10 0.11 10000.0 0.49
10 0.14 10000.0 0.54
10 0.14 10000.0 0.53
1
65000
