1 0.15 5000.0 0.89
1 0.15 5000.0 0.31
1 0.14 5000.0 0.28
2 0.1 0.0 0.37
1 0.14 5000.0 0.96
1 0.13 5000.0 0.86
1 0.16 5000.0 0.51
10 0.1 45000.0 0.19
10 0.13 5000.0 0.79
10 0.12 5000.0 0.03
10 0.18 15000.0 0.95
10 0.3 25000.0 0.18
10 0.12 0.0 0.0
10 0.75 20000.0 0.71
10 0.67 30000.0 0.04
10 0.21 5000.0 0.61
10 0.13 10000.0 0.33
10 0.11 0.0 0.04
10 0.16 30000.0 0.88
10 0.26 55000.0 0.93
10 0.26 15000.0 0.13
10 0.29 15000.0 0.89
10 0.1 0.0 0.14
10 0.12 0.0 0.33
10 0.16 10000.0 0.75
10 0.47 35000.0 0.95
10 0.1 25000.0 0.31
10 0.54 35000.0 0.41
10 0.12 65000.0 0.55
10 0.34 15000.0 0.57
10 0.14 10000.0 0.24
10 0.62 30000.0 0.98
10 0.11 5000.0 0.34
10 0.23 10000.0 0.23
10 0.11 10000.0 0.55
10 0.14 10000.0 0.65
10 0.14 10000.0 0.18
1
65000
