1 0.15 5000.0 0.83
1 0.15 5000.0 0.38
1 0.14 5000.0 0.99
2 0.1 0.0 0.5
1 0.14 5000.0 0.52
1 0.13 5000.0 0.34
1 0.16 5000.0 0.16
10 0.1 45000.0 0.33
10 0.13 5000.0 0.11
10 0.12 5000.0 0.58
10 0.18 15000.0 0.11
10 0.3 25000.0 0.45
10 0.12 0.0 0.64
10 0.75 20000.0 0.1
10 0.67 30000.0 0.18
10 0.21 5000.0 0.72
10 0.13 10000.0 0.18
10 0.11 0.0 0.95
10 0.16 30000.0 0.74
10 0.26 55000.0 0.6
10 0.26 15000.0 0.08
10 0.29 15000.0 0.37
10 0.1 0.0 0.09
10 0.12 0.0 0.41
10 0.16 10000.0 0.57
10 0.47 35000.0 0.77
10 0.1 25000.0 0.16
10 0.54 35000.0 0.94
10 0.12 65000.0 0.84
10 0.34 15000.0 0.3
10 0.14 10000.0 0.92
10 0.62 30000.0 0.51
10 0.11 5000.0 0.6
10 0.23 10000.0 0.03
10 0.11 10000.0 0.3
10 0.14 10000.0 0.16
10 0.14 10000.0 0.78
1
65000
