1 0.15 5000.0 0.71
1 0.15 5000.0 0.77
1 0.14 5000.0 0.14
2 0.1 0.0 0.97
120 2.62 30000.0 0.84
1 0.14 5000.0 0.83
1 0.13 5000.0 0.16
1 0.16 5000.0 0.86
10 0.1 45000.0 0.72
10 0.13 5000.0 0.29
10 0.12 5000.0 0.61
10 0.18 15000.0 0.47
10 0.3 25000.0 0.13
10 0.12 0.0 0.66
10 0.75 20000.0 0.77
10 0.67 30000.0 0.95
10 0.21 5000.0 0.65
10 0.13 10000.0 0.02
10 0.11 0.0 0.55
10 0.16 30000.0 0.28
10 0.26 55000.0 0.01
10 0.26 15000.0 0.26
10 0.29 15000.0 0.74
10 0.1 0.0 0.72
10 0.12 0.0 0.51
10 0.16 10000.0 0.84
10 0.47 35000.0 0.56
10 0.1 25000.0 0.03
10 0.54 35000.0 0.1
10 0.12 65000.0 0.44
10 0.34 15000.0 0.44
10 0.14 10000.0 0.25
10 0.62 30000.0 0.28
10 0.11 5000.0 0.76
10 0.23 10000.0 0.48
10 0.11 10000.0 0.59
10 0.14 10000.0 0.82
10 0.14 10000.0 0.8
1
65000
