1 0.15 5000.0 0.84
1 0.15 5000.0 0.36
1 0.14 5000.0 0.19
2 0.1 0.0 0.84
120 2.62 30000.0 0.84
1 0.14 5000.0 0.43
1 0.13 5000.0 0.49
1 0.16 5000.0 0.26
10 0.1 45000.0 0.01
10 0.13 5000.0 0.55
10 0.12 5000.0 0.83
10 0.18 15000.0 0.98
10 0.3 25000.0 0.13
10 0.12 0.0 0.08
10 0.75 20000.0 0.45
10 0.67 30000.0 0.47
10 0.21 5000.0 0.52
10 0.13 10000.0 0.05
10 0.11 0.0 0.26
10 0.16 30000.0 0.71
10 0.26 55000.0 0.85
10 0.26 15000.0 0.69
10 0.29 15000.0 0.93
10 0.1 0.0 0.22
10 0.12 0.0 0.0
10 0.16 10000.0 0.99
10 0.47 35000.0 0.04
10 0.1 25000.0 0.67
10 0.54 35000.0 0.3
10 0.12 65000.0 0.65
10 0.34 15000.0 0.39
10 0.14 10000.0 0.64
10 0.62 30000.0 0.69
10 0.11 5000.0 0.13
10 0.23 10000.0 0.67
10 0.11 10000.0 0.73
10 0.14 10000.0 0.41
10 0.14 10000.0 0.82
1
65000
