1 0.15 5000.0 0.93
1 0.15 5000.0 0.2
1 0.14 5000.0 0.82
2 0.1 0.0 0.92
1 0.14 5000.0 0.45
1 0.13 5000.0 0.17
1 0.16 5000.0 0.8
10 0.1 45000.0 0.67
10 0.13 5000.0 0.03
10 0.12 5000.0 0.27
10 0.18 15000.0 0.64
10 0.3 25000.0 1.0
10 0.12 0.0 0.54
10 0.75 20000.0 0.56
10 0.67 30000.0 0.66
10 0.21 5000.0 0.14
10 0.13 10000.0 0.93
10 0.11 0.0 0.34
10 0.16 30000.0 0.57
10 0.26 55000.0 0.72
10 0.26 15000.0 0.79
10 0.29 15000.0 0.11
10 0.1 0.0 0.26
10 0.12 0.0 0.9
10 0.16 10000.0 0.96
10 0.47 35000.0 0.25
10 0.1 25000.0 0.15
10 0.54 35000.0 0.88
10 0.12 65000.0 0.72
10 0.34 15000.0 0.16
10 0.14 10000.0 0.56
10 0.62 30000.0 0.67
10 0.11 5000.0 0.22
10 0.23 10000.0 0.68
10 0.11 10000.0 0.76
10 0.14 10000.0 0.76
10 0.14 10000.0 0.1
1
65000
