1 0.15 5000.0 0.83
1 0.15 5000.0 0.12
1 0.14 5000.0 0.18
2 0.1 0.0 0.01
1 0.14 5000.0 0.11
1 0.13 5000.0 0.91
1 0.16 5000.0 0.16
10 0.1 45000.0 0.39
10 0.13 5000.0 0.38
10 0.12 5000.0 0.11
10 0.18 15000.0 0.46
10 0.3 25000.0 0.47
10 0.12 0.0 0.51
10 0.75 20000.0 0.48
10 0.67 30000.0 0.36
10 0.21 5000.0 0.11
10 0.13 10000.0 0.59
10 0.11 0.0 0.68
10 0.16 30000.0 0.71
10 0.26 55000.0 0.97
10 0.26 15000.0 0.56
10 0.29 15000.0 0.34
10 0.1 0.0 0.85
10 0.12 0.0 0.34
10 0.16 10000.0 0.99
10 0.47 35000.0 0.12
10 0.1 25000.0 0.5
10 0.54 35000.0 0.91
10 0.12 65000.0 0.62
10 0.34 15000.0 0.88
10 0.14 10000.0 0.39
10 0.62 30000.0 0.87
10 0.11 5000.0 0.73
10 0.23 10000.0 0.11
10 0.11 10000.0 0.81
10 0.14 10000.0 0.07
10 0.14 10000.0 0.42
1
65000
