2014-12-17 03:09:22.688340 	|	 node1 	|	 0.0	|	9148416.0	|	1.0
2014-12-17 03:09:28.716536 	|	 node1 	|	 0.0	|	9113600.0	|	1.0
2014-12-17 03:09:34.742714 	|	 node1 	|	 0.0	|	9120768.0	|	1.0
2014-12-17 03:09:40.771331 	|	 node1 	|	 0.0	|	9114624.0	|	1.0
2014-12-17 03:09:46.795607 	|	 node1 	|	 0.0	|	9132032.0	|	1.0
2014-12-17 03:09:52.822097 	|	 node1 	|	 0.0	|	9131008.0	|	1.0
2014-12-17 03:09:58.844337 	|	 node1 	|	 0.0	|	9118720.0	|	1.0
2014-12-17 03:10:04.888277 	|	 node1 	|	 0.0	|	9152512.0	|	1.0
2014-12-17 03:10:10.927768 	|	 node1 	|	 0.0	|	9146368.0	|	1.0
2014-12-17 03:10:16.959039 	|	 node1 	|	 0.0	|	9122816.0	|	1.0
2014-12-17 03:10:22.988568 	|	 node1 	|	 0.0	|	9122816.0	|	1.0
2014-12-17 03:10:29.011141 	|	 node1 	|	 0.0	|	9131008.0	|	1.0
2014-12-17 03:10:35.033604 	|	 node1 	|	 0.0	|	9136128.0	|	1.0
2014-12-17 03:10:41.055983 	|	 node1 	|	 0.0	|	9116672.0	|	0.0
2014-12-17 03:10:47.078540 	|	 node1 	|	 0.0	|	9122816.0	|	1.0
2014-12-17 03:10:53.106854 	|	 node1 	|	 0.0	|	9122816.0	|	1.0
2014-12-17 03:10:59.133404 	|	 node1 	|	 0.0	|	9129984.0	|	0.0
2014-12-17 03:11:05.170003 	|	 node1 	|	 0.0	|	9151488.0	|	1.0
2014-12-17 03:11:11.204399 	|	 node1 	|	 0.0	|	9150464.0	|	1.0
2014-12-17 03:11:17.241392 	|	 node1 	|	 0.0	|	9123840.0	|	0.0
2014-12-17 03:11:23.274036 	|	 node1 	|	 0.0	|	9126912.0	|	1.0
2014-12-17 03:11:29.293244 	|	 node1 	|	 0.0	|	9127936.0	|	1.0
2014-12-17 03:11:35.319982 	|	 node1 	|	 0.0	|	9134080.0	|	1.0
2014-12-17 03:11:41.344594 	|	 node1 	|	 0.0	|	9131008.0	|	1.0
2014-12-17 03:11:47.367630 	|	 node1 	|	 0.0	|	9126912.0	|	1.0
2014-12-17 03:11:53.389310 	|	 node1 	|	 0.0	|	9134080.0	|	1.0
2014-12-17 03:11:59.414307 	|	 node1 	|	 0.0	|	9132032.0	|	1.0
2014-12-17 03:12:05.452678 	|	 node1 	|	 0.0	|	9154560.0	|	1.0
2014-12-17 03:12:11.490488 	|	 node1 	|	 0.0	|	9154560.0	|	1.0
2014-12-17 03:12:17.522077 	|	 node1 	|	 0.0	|	8992768.0	|	1.0
2014-12-17 03:12:23.548368 	|	 node1 	|	 0.0	|	9005056.0	|	1.0
2014-12-17 03:12:29.574074 	|	 node1 	|	 0.0	|	9032704.0	|	1.0
2014-12-17 03:12:35.604063 	|	 node1 	|	 0.0	|	9044992.0	|	1.0
2014-12-17 03:12:41.627794 	|	 node1 	|	 0.0	|	9039872.0	|	1.0
2014-12-17 03:12:47.653450 	|	 node1 	|	 0.0	|	9050112.0	|	1.0
2014-12-17 03:12:53.678518 	|	 node1 	|	 0.0	|	9063424.0	|	1.0
2014-12-17 03:12:59.703925 	|	 node1 	|	 0.0	|	9056256.0	|	1.0
2014-12-17 03:13:05.743443 	|	 node1 	|	 0.0	|	9093120.0	|	1.0
2014-12-17 03:13:11.783818 	|	 node1 	|	 0.0	|	9046016.0	|	1.0
2014-12-17 03:13:17.812948 	|	 node1 	|	 0.0	|	9072640.0	|	1.0
2014-12-17 03:13:23.834706 	|	 node1 	|	 0.0	|	9074688.0	|	1.0
2014-12-17 03:13:29.861025 	|	 node1 	|	 0.0	|	9068544.0	|	1.0
2014-12-17 03:13:35.887845 	|	 node1 	|	 0.0	|	9068544.0	|	1.0
2014-12-17 03:13:41.926556 	|	 node1 	|	 0.0	|	9083904.0	|	1.0
2014-12-17 03:13:47.961084 	|	 node1 	|	 0.0	|	8940544.0	|	1.0
2014-12-17 03:13:53.983781 	|	 node1 	|	 0.0	|	8946688.0	|	1.0
2014-12-17 03:14:00.012698 	|	 node1 	|	 0.0	|	8915968.0	|	1.0
2014-12-17 03:14:06.064965 	|	 node1 	|	 0.0	|	8938496.0	|	1.0
2014-12-17 03:14:12.106374 	|	 node1 	|	 0.0	|	8914944.0	|	1.0
2014-12-17 03:14:18.131930 	|	 node1 	|	 0.0	|	8924160.0	|	1.0
2014-12-17 03:14:24.154151 	|	 node1 	|	 0.0	|	8912896.0	|	1.0
2014-12-17 03:14:30.182553 	|	 node1 	|	 0.0	|	8915968.0	|	1.0
2014-12-17 03:14:36.209495 	|	 node1 	|	 0.0	|	8916992.0	|	1.0
2014-12-17 03:14:42.231796 	|	 node1 	|	 0.0	|	8930304.0	|	0.0
2014-12-17 03:14:48.248971 	|	 node1 	|	 0.0	|	8922112.0	|	1.0
2014-12-17 03:14:54.272599 	|	 node1 	|	 0.0	|	8938496.0	|	1.0
2014-12-17 03:15:00.295287 	|	 node1 	|	 0.0	|	8936448.0	|	1.0
2014-12-17 03:15:06.335146 	|	 node1 	|	 0.0	|	9018368.0	|	1.0
2014-12-17 03:15:12.372995 	|	 node1 	|	 0.0	|	8984576.0	|	1.0
2014-12-17 03:15:18.400688 	|	 node1 	|	 0.0	|	8972288.0	|	1.0
2014-12-17 03:15:24.422213 	|	 node1 	|	 0.0	|	8931328.0	|	1.0
2014-12-17 03:15:30.454091 	|	 node1 	|	 0.0	|	8928256.0	|	1.0
2014-12-17 03:15:36.482979 	|	 node1 	|	 0.0	|	8993792.0	|	1.0
2014-12-17 03:15:42.513683 	|	 node1 	|	 0.0	|	9190400.0	|	1.0
2014-12-17 03:15:48.538036 	|	 node1 	|	 0.0	|	9283584.0	|	1.0
2014-12-17 03:15:54.564948 	|	 node1 	|	 0.0	|	9261056.0	|	1.0
2014-12-17 03:16:00.591319 	|	 node1 	|	 0.0	|	9288704.0	|	0.4
2014-12-17 03:16:06.630555 	|	 node1 	|	 0.0	|	9304064.0	|	1.0
2014-12-17 03:16:12.670567 	|	 node1 	|	 0.0	|	9271296.0	|	1.0
2014-12-17 03:16:18.699679 	|	 node1 	|	 0.0	|	9263104.0	|	1.0
2014-12-17 03:16:24.727447 	|	 node1 	|	 0.0	|	9257984.0	|	1.0
2014-12-17 03:16:30.769679 	|	 node1 	|	 0.0	|	9266176.0	|	1.0
2014-12-17 03:16:36.804560 	|	 node1 	|	 0.0	|	9266176.0	|	1.0
2014-12-17 03:16:42.831989 	|	 node1 	|	 0.0	|	9288704.0	|	1.0
2014-12-17 03:16:48.857446 	|	 node1 	|	 0.0	|	9324544.0	|	1.0
2014-12-17 03:16:54.898582 	|	 node1 	|	 0.0	|	9326592.0	|	1.0
2014-12-17 03:17:00.921155 	|	 node1 	|	 0.0	|	9337856.0	|	1.0
2014-12-17 03:17:06.968805 	|	 node1 	|	 0.0	|	9360384.0	|	1.0
2014-12-17 03:17:13.004652 	|	 node1 	|	 0.0	|	9330688.0	|	1.0
2014-12-17 03:17:19.034425 	|	 node1 	|	 0.0	|	9333760.0	|	0.0
2014-12-17 03:17:25.060029 	|	 node1 	|	 0.0	|	9334784.0	|	1.0
2014-12-17 03:17:31.083198 	|	 node1 	|	 0.0	|	9341952.0	|	1.0
2014-12-17 03:17:37.111896 	|	 node1 	|	 0.0	|	9354240.0	|	1.0
2014-12-17 03:17:43.132623 	|	 node1 	|	 0.0	|	9842688.0	|	1.0
2014-12-17 03:17:49.179356 	|	 node1 	|	 0.0	|	8904704.0	|	1.0
2014-12-17 03:17:55.209604 	|	 node1 	|	 0.0	|	8902656.0	|	1.0
2014-12-17 03:18:01.252226 	|	 node1 	|	 0.0	|	8920064.0	|	1.0
2014-12-17 03:18:07.298020 	|	 node1 	|	 0.0	|	8954880.0	|	1.0
2014-12-17 03:18:13.336223 	|	 node1 	|	 0.0	|	8932352.0	|	1.0
2014-12-17 03:18:19.368424 	|	 node1 	|	 0.0	|	8935424.0	|	1.0
2014-12-17 03:18:25.387523 	|	 node1 	|	 0.0	|	8951808.0	|	1.0
2014-12-17 03:18:31.424048 	|	 node1 	|	 0.0	|	8967168.0	|	1.0
2014-12-17 03:18:37.451608 	|	 node1 	|	 0.0	|	8965120.0	|	1.0
2014-12-17 03:18:43.478246 	|	 node1 	|	 0.0	|	8963072.0	|	1.0
2014-12-17 03:18:49.502365 	|	 node1 	|	 0.0	|	8973312.0	|	1.0
2014-12-17 03:18:55.525681 	|	 node1 	|	 0.0	|	8977408.0	|	1.0
2014-12-17 03:19:01.561881 	|	 node1 	|	 0.0	|	8980480.0	|	1.0
2014-12-17 03:19:07.622253 	|	 node1 	|	 0.0	|	9025536.0	|	1.0
2014-12-17 03:19:13.652642 	|	 node1 	|	 0.0	|	8987648.0	|	1.0
2014-12-17 03:19:19.676904 	|	 node1 	|	 0.0	|	8979456.0	|	1.0
2014-12-17 03:19:25.719924 	|	 node1 	|	 0.0	|	8635392.0	|	1.0
2014-12-17 03:19:31.760003 	|	 node1 	|	 0.0	|	8626176.0	|	1.0
2014-12-17 03:19:37.792530 	|	 node1 	|	 0.0	|	8623104.0	|	1.0
2014-12-17 03:19:43.814626 	|	 node1 	|	 0.0	|	8636416.0	|	0.0
2014-12-17 03:19:49.837723 	|	 node1 	|	 0.0	|	8629248.0	|	1.0
2014-12-17 03:19:55.861823 	|	 node1 	|	 0.0	|	8640512.0	|	1.0
2014-12-17 03:20:01.888110 	|	 node1 	|	 0.0	|	8636416.0	|	1.0
2014-12-17 03:20:07.941554 	|	 node1 	|	 0.0	|	8667136.0	|	1.0
2014-12-17 03:20:13.974101 	|	 node1 	|	 0.0	|	8647680.0	|	1.0
2014-12-17 03:20:20.003112 	|	 node1 	|	 0.0	|	8648704.0	|	1.0
2014-12-17 03:20:26.030216 	|	 node1 	|	 0.0	|	8649728.0	|	1.0
2014-12-17 03:20:32.672205 	|	 node1 	|	 0.0	|	8654848.0	|	1.0
2014-12-17 03:20:38.695391 	|	 node1 	|	 0.0	|	8701952.0	|	1.0
2014-12-17 03:20:44.717518 	|	 node1 	|	 0.0	|	8729600.0	|	1.0
2014-12-17 03:20:50.737492 	|	 node1 	|	 0.0	|	8725504.0	|	1.0
2014-12-17 03:20:56.757932 	|	 node1 	|	 0.0	|	8630272.0	|	1.0
2014-12-17 03:21:02.801532 	|	 node1 	|	 0.0	|	8630272.0	|	1.0
2014-12-17 03:21:08.840466 	|	 node1 	|	 0.0	|	8790016.0	|	1.0
2014-12-17 03:21:14.881194 	|	 node1 	|	 0.0	|	8938496.0	|	1.0
2014-12-17 03:21:20.907585 	|	 node1 	|	 0.0	|	8990720.0	|	1.0
2014-12-17 03:21:26.931268 	|	 node1 	|	 0.0	|	8931328.0	|	1.0
2014-12-17 03:21:32.959221 	|	 node1 	|	 0.0	|	8975360.0	|	1.0
2014-12-17 03:21:38.982602 	|	 node1 	|	 0.0	|	8982528.0	|	1.0
2014-12-17 03:21:45.004993 	|	 node1 	|	 0.0	|	8979456.0	|	1.0
2014-12-17 03:21:51.028088 	|	 node1 	|	 0.0	|	8970240.0	|	1.0
2014-12-17 03:21:57.053787 	|	 node1 	|	 0.0	|	9003008.0	|	1.0
2014-12-17 03:22:03.106319 	|	 node1 	|	 0.0	|	8998912.0	|	1.0
