300 0.04
300 0.01
300 0.07
300 0.02
300 0.0
300 0.02
300 0.0
300 0.03
300 0.0
300 0.0
300 0.0
300 0.02
300 0.0
300 0.0
300 0.0
300 0.03
300 0.01
300 0.01
300 0.08
300 0.0
300 0.0
300 0.01
300 0.11
300 0.03
300 0.0
300 0.29
300 0.01
300 0.0
300 0.0
300 0.0
300 0.01
300 0.04
300 0.29
300 0.0
300 0.0
300 0.06
