2014-12-17 03:07:37.125407 	|	 VM_Task_36 	|	 0.0	|	137216.0	|	0.0	|	69.90
2014-12-17 03:07:43.168964 	|	 VM_Task_36 	|	 0.2	|	145408.0	|	4292	|	27.13
2014-12-17 03:07:49.196330 	|	 VM_Task_36 	|	 0.16	|	190464.0	|	48196	|	0.00
2014-12-17 03:07:55.219197 	|	 VM_Task_36 	|	 0.12	|	190464.0	|	48196	|	0.00
2014-12-17 03:08:01.245736 	|	 VM_Task_36 	|	 0.162	|	149504.0	|	8260	|	0.00
2014-12-17 03:08:07.268540 	|	 VM_Task_36 	|	 0.0	|	150528.0	|	8260	|	0.00
2014-12-17 03:08:13.301314 	|	 VM_Task_36 	|	 0.145	|	150528.0	|	8260	|	0.00
2014-12-17 03:08:19.331028 	|	 VM_Task_36 	|	 0.203	|	160768.0	|	18500	|	0.00
2014-12-17 03:08:25.364123 	|	 VM_Task_36 	|	 0.203	|	160768.0	|	18500	|	0.00
2014-12-17 03:08:31.385970 	|	 VM_Task_36 	|	 0.316	|	171008.0	|	28740	|	35.80
2014-12-17 03:08:37.410568 	|	 VM_Task_36 	|	 0.11	|	145408.0	|	4292	|	75.61
2014-12-17 03:08:43.435805 	|	 VM_Task_36 	|	 0.115	|	160768.0	|	4292	|	100.10
2014-12-17 03:08:49.461032 	|	 VM_Task_36 	|	 0.0	|	182272.0	|	23620	|	101.01
2014-12-17 03:08:55.608187 	|	 VM_Task_36 	|	 0.25	|	182272.0	|	23620	|	100.40
2014-12-17 03:09:10.694212 	|	 VM_Task_36 	|	 0.69	|	192512.0	|	33860	|	21.82
2014-12-17 03:09:16.717885 	|	 VM_Task_36 	|	 0.211	|	165888.0	|	8260	|	0.00
2014-12-17 03:09:23.162259 	|	 VM_Task_36 	|	 0.18	|	169984.0	|	13380	|	79.18
2014-12-17 03:09:29.503951 	|	 VM_Task_36 	|	 0.17	|	151552.0	|	13380	|	91.86
2014-12-17 03:09:35.530450 	|	 VM_Task_36 	|	 0.114	|	142336.0	|	4292	|	0.00
2014-12-17 03:09:45.462863 	|	 VM_Task_36 	|	 0.265	|	186368.0	|	33860	|	78.69
2014-12-17 03:09:51.882103 	|	 VM_Task_36 	|	 0.424	|	197632.0	|	58436	|	81.96
2014-12-17 03:09:57.907724 	|	 VM_Task_36 	|	 0.267	|	197632.0	|	58436	|	81.47
2014-12-17 03:10:04.032958 	|	 VM_Task_36 	|	 0.326	|	157696.0	|	18500	|	0.00
2014-12-17 03:10:10.065102 	|	 VM_Task_36 	|	 0.334	|	157696.0	|	18500	|	0.30
2014-12-17 03:10:16.126089 	|	 VM_Task_36 	|	 0.35	|	157696.0	|	18500	|	0.00
2014-12-17 03:10:26.283632 	|	 VM_Task_36 	|	 0.19	|	156672.0	|	4292	|	57.47
2014-12-17 03:10:32.312202 	|	 VM_Task_36 	|	 0.218	|	156672.0	|	4292	|	0.20
2014-12-17 03:10:38.978111 	|	 VM_Task_36 	|	 0.118	|	142336.0	|	4292	|	93.80
2014-12-17 03:10:44.998719 	|	 VM_Task_36 	|	 0.197	|	151552.0	|	13380	|	89.80
2014-12-17 03:10:51.148022 	|	 VM_Task_36 	|	 0.0	|	177152.0	|	38980	|	64.02
2014-12-17 03:10:57.321998 	|	 VM_Task_36 	|	 0.53	|	178176.0	|	38980	|	58.16
2014-12-17 03:11:12.568611 	|	 VM_Task_36 	|	 0.172	|	191488.0	|	38980	|	32.40
2014-12-17 03:11:18.598916 	|	 VM_Task_36 	|	 0.568	|	190464.0	|	38980	|	0.00
2014-12-17 03:11:24.624403 	|	 VM_Task_36 	|	 0.125	|	220160.0	|	68676	|	0.00
2014-12-17 03:11:31.100362 	|	 VM_Task_36 	|	 0.0	|	156672.0	|	18500	|	79.28
2014-12-17 03:11:37.701879 	|	 VM_Task_36 	|	 0.366	|	156672.0	|	18500	|	99.01
2014-12-17 03:11:43.847669 	|	 VM_Task_36 	|	 0.146	|	151552.0	|	13380	|	101.11
2014-12-17 03:11:49.877165 	|	 VM_Task_36 	|	 0.153	|	151552.0	|	13380	|	99.01
2014-12-17 03:12:08.026020 	|	 VM_Task_36 	|	 0.0	|	172032.0	|	33860	|	95.51
2014-12-17 03:12:14.051443 	|	 VM_Task_36 	|	 0.11	|	146432.0	|	8260	|	93.16
2014-12-17 03:12:20.079270 	|	 VM_Task_36 	|	 0.315	|	151552.0	|	13380	|	0.00
2014-12-17 03:12:26.141995 	|	 VM_Task_36 	|	 0.331	|	151552.0	|	13380	|	0.00
2014-12-17 03:12:32.165544 	|	 VM_Task_36 	|	 0.115	|	151552.0	|	13380	|	0.00
2014-12-17 03:12:41.149005 	|	 VM_Task_36 	|	 0.112	|	151552.0	|	13380	|	69.70
2014-12-17 03:12:50.890133 	|	 VM_Task_36 	|	 0.0	|	163840.0	|	13380	|	101.01
2014-12-17 03:12:57.864132 	|	 VM_Task_36 	|	 0.143	|	166912.0	|	13380	|	102.04
2014-12-17 03:13:03.884521 	|	 VM_Task_36 	|	 0.145	|	161792.0	|	13380	|	0.20
2014-12-17 03:13:10.006145 	|	 VM_Task_36 	|	 0.0	|	160768.0	|	13380	|	47.27
2014-12-17 03:13:16.338508 	|	 VM_Task_36 	|	 0.0	|	147456.0	|	13380	|	102.04
2014-12-17 03:13:22.366752 	|	 VM_Task_36 	|	 0.0	|	147456.0	|	13380	|	106.38
2014-12-17 03:13:28.391563 	|	 VM_Task_36 	|	 0.0	|	147456.0	|	13380	|	0.10
